x,y,z
-4.893750000000000044e-01,8.736032000000000242e-01,5.823394000000000625e-01
-4.891820000000000057e-01,8.485769999999999147e-01,6.007872499999999949e-01
-4.889569999999999750e-01,8.878759999999999986e-01,6.095260000000000122e-01
-4.889061428571429002e-01,7.900787142857143008e-01,6.326081428571429521e-01
-4.901298333333332646e-01,8.170498333333332530e-01,6.222855000000000469e-01
-4.892131428571428464e-01,7.974338571428570832e-01,6.526847142857142847e-01
-4.906440000000000246e-01,8.352680000000000105e-01,6.598509999999999653e-01
-4.896794999999999898e-01,8.488117500000000870e-01,6.367654999999999843e-01
-4.889479999999999937e-01,8.807831999999999883e-01,6.263035999999999603e-01
-4.880970000000000031e-01,8.381290000000000129e-01,6.572360000000000424e-01
-4.898259999999999836e-01,8.756725000000000758e-01,6.493189999999999795e-01
2.349269999999999969e-01,6.812065000000000481e-01,4.918142500000000084e-01
2.449634444444444836e-01,7.093958888888889369e-01,4.860854444444444034e-01
2.565309999999999535e-01,6.731050000000000644e-01,5.178125000000000089e-01
2.336924999999999975e-01,6.947745000000000726e-01,5.110284999999999966e-01
2.425346956521739206e-01,7.354786086956522917e-01,4.882743913043476880e-01
2.370445333333332794e-01,7.598366666666664937e-01,4.905622000000000038e-01
2.444144999999999790e-01,7.224774999999999947e-01,5.160480000000000622e-01
2.376419999999999921e-01,7.728789999999999827e-01,5.042790000000000328e-01
2.543047500000000238e-01,6.851889999999999370e-01,5.432327500000000420e-01
2.601649999999999796e-01,7.107339999999999769e-01,5.364965000000000428e-01
2.765604999999999869e-01,7.111709999999999976e-01,5.531684999999999519e-01
3.025939999999999741e-01,7.437059999999999782e-01,5.447340000000000515e-01
2.536996666666667122e-01,7.401003333333333600e-01,5.550640000000001129e-01
3.035439999999999805e-01,7.569289999999999630e-01,5.664620000000000211e-01
2.435100000000000042e-01,7.934483333333334221e-01,4.897663333333333036e-01
2.504977500000000190e-01,8.274775000000000880e-01,4.925602499999999773e-01
2.444598000000000049e-01,7.933321999999999319e-01,5.101913999999999616e-01
2.527170000000000250e-01,8.574979999999999825e-01,4.906079999999999885e-01
2.540164999999999784e-01,8.774025000000000851e-01,4.917569999999999997e-01
2.602646666666666442e-01,8.478433333333331712e-01,5.117836666666667478e-01
2.757729999999999904e-01,7.814809999999999812e-01,5.787989999999999524e-01
3.714459999999999984e-01,8.388219999999999565e-01,5.840140000000000331e-01
3.695390000000000064e-01,8.678299999999999903e-01,5.892779999999999685e-01
4.159289999999999932e-01,8.885499999999999510e-01,6.131050000000000111e-01
-4.773270000000000013e-01,4.831145714285714488e-01,7.034742857142858297e-01
-4.902660000000000351e-01,5.311050000000000493e-01,6.736983333333332880e-01
-4.775347272727272219e-01,5.027980909090908890e-01,7.005939090909091282e-01
-4.818488333333332818e-01,5.371216666666666084e-01,6.991978333333332962e-01
-4.838006666666667122e-01,4.810516666666666552e-01,7.141589999999999883e-01
-4.779074999999999851e-01,5.141580000000000039e-01,7.117614999999999359e-01
-4.853300000000000392e-01,5.322694999999999510e-01,7.203705000000000247e-01
-4.895882500000000026e-01,5.634137500000000465e-01,6.800157500000001409e-01
-4.902674999999999672e-01,5.958157500000000883e-01,6.779725000000000890e-01
-4.799571999999999727e-01,5.596265999999999741e-01,7.005512000000000405e-01
-4.871250000000000302e-01,5.880682500000000701e-01,7.005509999999999238e-01
-4.893524285714285216e-01,6.190991428571427369e-01,6.765492857142857419e-01
-4.894697142857143413e-01,6.528934285714286245e-01,6.735101428571427240e-01
-4.889709166666666440e-01,6.162811666666666577e-01,6.972304999999999753e-01
-4.900920000000000276e-01,6.459956000000000031e-01,6.946430000000000105e-01
-4.907819999999999960e-01,5.509119999999999573e-01,7.266780000000000461e-01
-4.882569999999999966e-01,5.983074999999999921e-01,7.098735000000000461e-01
-4.871582857142857104e-01,6.710890000000000466e-01,6.704027142857142962e-01
-4.884944615384615441e-01,7.046029999999999793e-01,6.719168461538461701e-01
-4.893701666666666061e-01,6.749063333333333858e-01,6.895348333333334301e-01
-4.893829999999999569e-01,7.018533333333333291e-01,6.894696666666666474e-01
-4.901635999999999771e-01,7.348652000000001072e-01,6.707764000000000504e-01
-4.898524999999999685e-01,7.602921666666667688e-01,6.719838333333333358e-01
-4.901510000000000034e-01,7.456416666666666471e-01,6.937060000000000448e-01
-4.873100000000000209e-01,7.540450000000000763e-01,6.975854999999999695e-01
-4.892889999999999739e-01,7.433719999999999217e-01,7.243435000000000290e-01
-4.905576666666666696e-01,7.583203333333333740e-01,7.211840000000000472e-01
-4.900780000000000136e-01,7.384500000000000508e-01,7.426535000000000775e-01
-4.886704285714285612e-01,7.615165714285715426e-01,7.417181428571427704e-01
-4.903833333333333377e-01,7.993109999999999937e-01,6.694800000000000750e-01
-4.887819999999999943e-01,8.119895000000000307e-01,6.757584999999999287e-01
-4.906206666666666494e-01,7.913879999999999804e-01,6.940900000000000958e-01
-4.904962499999999670e-01,8.261327499999999713e-01,6.929697499999999399e-01
-4.891983333333334016e-01,8.502000000000000668e-01,6.787599999999999190e-01
-4.899927499999999769e-01,8.816462499999999647e-01,6.715082500000000287e-01
-4.900220000000000131e-01,8.544699999999999518e-01,7.003059999999999841e-01
-4.894496666666666163e-01,7.904096666666666771e-01,7.197916666666666075e-01
-4.890909999999999980e-01,8.103329999999999700e-01,7.101800000000000335e-01
-4.907059999999999755e-01,8.056429999999999980e-01,7.373699999999999699e-01
-4.898870000000000169e-01,8.233319999999999528e-01,7.421649999999999636e-01
-4.904297499999999976e-01,8.525229999999999198e-01,7.150177500000000075e-01
-4.906629999999999603e-01,8.847165000000000168e-01,7.117419999999999858e-01
-4.909990000000000188e-01,8.600240000000000107e-01,7.492189999999999683e-01
-4.904399999999999871e-01,8.717070000000000096e-01,7.368479999999999475e-01
-4.900016666666666687e-01,7.693123333333332647e-01,7.643620000000000969e-01
-4.903859999999999886e-01,7.379000000000000004e-01,7.888739999999999641e-01
-4.878957500000000169e-01,7.632022499999999710e-01,7.855392500000000222e-01
-4.901190000000000269e-01,7.187019999999999520e-01,8.149330000000000185e-01
-4.882659999999999778e-01,7.220529999999999449e-01,8.123939999999999495e-01
-4.900086666666665924e-01,7.670513333333333073e-01,8.102916666666666323e-01
-4.894499999999999962e-01,7.808810000000000473e-01,7.594880000000000519e-01
-4.902429999999999843e-01,8.243789999999999729e-01,7.603370000000000406e-01
-4.904100000000000126e-01,7.843080000000000052e-01,7.887530000000000374e-01
-4.895214999999999983e-01,8.268474999999999575e-01,7.941194999999999782e-01
-4.910619999999999985e-01,8.629809999999999981e-01,7.612309999999999910e-01
-4.887396666666666278e-01,8.739273333333333893e-01,7.583076666666667132e-01
-4.907210000000000183e-01,7.851339999999999986e-01,8.155289999999999484e-01
-4.902235000000000342e-01,8.246169999999999334e-01,8.082344999999999668e-01
-4.909350000000000103e-01,8.204519999999999591e-01,8.331640000000000157e-01
-4.902639999999999776e-01,8.447630000000000416e-01,8.017379999999999507e-01
-4.939412105263158992e-01,9.066038947368419976e-01,4.913737368421053353e-01
-4.947809999999999708e-01,9.377843999999999625e-01,4.888408999999999116e-01
-4.943246923076923260e-01,9.080143846153846399e-01,5.126733076923076782e-01
-4.929040909090909306e-01,9.345320000000001404e-01,5.155918181818180956e-01
-4.939465454545455270e-01,9.673809090909091246e-01,4.894456363636363605e-01
-4.942313333333333003e-01,9.948727499999999724e-01,4.918079166666666224e-01
-4.943761333333333563e-01,9.645144666666664035e-01,5.146067333333332883e-01
-4.934876666666667688e-01,9.925782499999998842e-01,5.114280833333334497e-01
-4.936719090909091334e-01,9.031501818181818519e-01,5.341737272727272723e-01
-4.951088823529411487e-01,9.373583529411763093e-01,5.387297058823528051e-01
-4.939054285714285508e-01,9.041211428571429565e-01,5.592207857142857952e-01
-4.940178095238095812e-01,9.375782857142856974e-01,5.601642857142856702e-01
-4.930817692307691846e-01,9.608221538461538813e-01,5.353680769230769743e-01
-4.938877272727272838e-01,9.921604545454546509e-01,5.362895454545454355e-01
-4.928632500000000305e-01,9.652972499999999956e-01,5.588524166666666293e-01
-4.951359166666666756e-01,9.956660000000000510e-01,5.594304166666667077e-01
-4.938768333333332650e-01,1.026811083333333263e+00,4.907359999999998945e-01
-4.934059999999999557e-01,1.051818230769230755e+00,4.904472307692306909e-01
-4.936879999999999602e-01,1.022339799999999910e+00,5.170043999999999196e-01
-4.947845000000000160e-01,1.053679166666666722e+00,5.150144166666666967e-01
-4.948633846153845384e-01,1.079968307692307672e+00,4.927124615384614881e-01
-4.935352000000000627e-01,1.112186700000000084e+00,4.885690999999999784e-01
-4.936056666666666648e-01,1.079592444444444466e+00,5.160267777777778342e-01
-4.957444285714285859e-01,1.109639571428571392e+00,5.142947857142856627e-01
-4.947179166666665906e-01,1.023827583333333235e+00,5.370697500000000124e-01
-4.952617000000000269e-01,1.054631200000000213e+00,5.369951000000000585e-01
-4.928696666666665949e-01,1.018381166666666671e+00,5.583158333333333445e-01
-4.941120000000001067e-01,1.049871999999999916e+00,5.584925833333334033e-01
-4.942003846153846802e-01,1.082967230769230849e+00,5.365324615384615692e-01
-4.945513750000000153e-01,1.111010000000000053e+00,5.375197499999999629e-01
-4.951753333333332452e-01,1.082632833333333489e+00,5.605904999999999916e-01
-4.946985833333332749e-01,1.109999583333333373e+00,5.597073333333333345e-01
-4.952661538461538560e-01,9.057971538461537797e-01,5.799823076923076304e-01
-4.942613076923076942e-01,9.320402307692308153e-01,5.817955384615385306e-01
-4.945830588235293757e-01,9.074017058823528048e-01,6.053893529411763508e-01
-4.947388235294117864e-01,9.361708823529409917e-01,6.047301764705881322e-01
-4.948218181818181960e-01,9.658738181818182778e-01,5.833374545454544924e-01
-4.946136666666667292e-01,9.957264000000001225e-01,5.811795333333333868e-01
-4.952656428571429736e-01,9.617307142857143276e-01,6.020463571428570360e-01
-4.945571666666666588e-01,9.931147500000000461e-01,6.061111666666666453e-01
-4.944984117647057698e-01,9.077633529411764934e-01,6.279721176470588473e-01
-4.969575999999999993e-01,9.387513000000000662e-01,6.293561000000000849e-01
-4.954458333333333631e-01,9.085146666666665816e-01,6.514484166666666409e-01
-4.958733000000000724e-01,9.378201999999999927e-01,6.532615999999999978e-01
-4.968481874999999826e-01,9.663657500000001344e-01,6.285246875000000122e-01
-4.954359166666666425e-01,9.927749166666665070e-01,6.276457500000000023e-01
-4.965823529411764747e-01,9.681505882352939851e-01,6.533841176470587264e-01
-4.958072307692307779e-01,9.956117692307692169e-01,6.532298461538462719e-01
-4.947380833333334116e-01,1.024803333333333066e+00,5.829423333333333401e-01
-4.956130000000000257e-01,1.054860333333333289e+00,5.809704166666668224e-01
-4.953947857142856348e-01,1.021867857142857217e+00,6.064566428571429579e-01
-4.954762857142857024e-01,1.054873714285714303e+00,6.021047142857142154e-01
-4.948537499999999256e-01,1.079885749999999867e+00,5.818589999999999041e-01
-4.951136666666666741e-01,1.107052833333333375e+00,5.839550833333332358e-01
-4.959553636363635554e-01,1.086302818181818175e+00,6.034092727272727386e-01
-4.950866666666666749e-01,1.110774999999999846e+00,6.043851111111111507e-01
-4.961382999999999766e-01,1.021533699999999989e+00,6.282003999999998811e-01
-4.952334999999999376e-01,1.053589583333333302e+00,6.272377499999999273e-01
-4.942448461538461180e-01,1.021518846153846249e+00,6.508623076923076844e-01
-4.958277500000000115e-01,1.053869249999999980e+00,6.535458750000001649e-01
-4.950638888888888589e-01,1.077624111111111116e+00,6.261868888888888485e-01
-4.957280000000000020e-01,1.110741999999999896e+00,6.252313333333332501e-01
-4.963053076923076845e-01,1.081143384615384395e+00,6.516526923076924049e-01
-4.957659230769231318e-01,1.109852076923076858e+00,6.515426153846153312e-01
-4.939455454545454427e-01,1.138989363636363494e+00,4.911263636363635832e-01
-4.950224285714285299e-01,1.173163571428571306e+00,4.911404285714285334e-01
-4.950830833333334513e-01,1.138032916666666727e+00,5.136264166666667519e-01
-4.952925555555556247e-01,1.169618000000000047e+00,5.153880000000000683e-01
-4.963091999999999504e-01,1.197505299999999995e+00,4.935006999999999588e-01
-4.953261000000000469e-01,1.227409299999999925e+00,4.908137000000000194e-01
-4.959011666666666152e-01,1.197563083333333278e+00,5.156603333333333872e-01
-4.950490000000000168e-01,1.222009833333333129e+00,5.148215000000001540e-01
-4.970446153846154180e-01,1.138959153846153871e+00,5.383086923076924046e-01
-4.949552727272726327e-01,1.167525545454545455e+00,5.371890909090909494e-01
-4.954546666666666543e-01,1.142941555555555322e+00,5.596395555555555568e-01
-4.939275833333333643e-01,1.165925249999999913e+00,5.608684166666666471e-01
-4.962105555555555436e-01,1.199089333333333451e+00,5.373170000000000446e-01
-4.958849999999999647e-01,1.227797538461538718e+00,5.385525384615384992e-01
-4.949305999999999983e-01,1.196917200000000125e+00,5.620547000000000182e-01
-4.975610999999999784e-01,1.229652900000000049e+00,5.600592999999999266e-01
-4.939126666666667775e-01,1.257250111111111401e+00,4.898634444444444069e-01
-4.942615714285714112e-01,1.274481714285714329e+00,4.908660000000000245e-01
-4.956583333333333119e-01,1.255291666666666694e+00,5.136852500000000932e-01
-4.930723333333333902e-01,1.273786333333333465e+00,5.117490000000000094e-01
-4.950293076923076852e-01,1.256465153846153759e+00,5.376023076923076571e-01
-4.932543999999999818e-01,1.276271399999999945e+00,5.351234000000000268e-01
-4.950494166666666307e-01,1.257367333333333503e+00,5.613810833333333639e-01
-4.941624999999999490e-01,1.273017499999999913e+00,5.638894999999999325e-01
-4.957974999999999466e-01,1.139868800000000126e+00,5.822244999999999227e-01
-4.949095454545454076e-01,1.168711090909090977e+00,5.827206363636363573e-01
-4.959089999999999332e-01,1.137799333333333385e+00,6.061072222222221306e-01
-4.955483636363636202e-01,1.167879545454545420e+00,6.050492727272728244e-01
-4.957548999999999984e-01,1.197775200000000151e+00,5.805153000000000674e-01
-4.972435555555555498e-01,1.232269555555555618e+00,5.841582222222222454e-01
-4.967042000000000401e-01,1.197595000000000187e+00,6.051060000000001438e-01
-4.968061111111111150e-01,1.225744555555555726e+00,6.057034444444444610e-01
-4.961951428571428901e-01,1.139377571428571434e+00,6.289371428571428613e-01
-4.948260000000000436e-01,1.167321124999999959e+00,6.237063750000000351e-01
-4.963428999999998648e-01,1.140416199999999991e+00,6.531407999999999658e-01
-4.956611666666666527e-01,1.169447083333333470e+00,6.525759999999999339e-01
-4.970295555555555023e-01,1.197175777777777617e+00,6.301241111111111071e-01
-4.985109090909091156e-01,1.228117090909090825e+00,6.303299999999999459e-01
-4.951568333333333793e-01,1.195253750000000226e+00,6.524141666666666284e-01
-4.971011111111111047e-01,1.225014222222222227e+00,6.515856666666667296e-01
-4.959575833333333961e-01,1.258834083333333576e+00,5.839407499999998974e-01
-4.938516666666666333e-01,1.275057166666666797e+00,5.808831666666666171e-01
-4.951258571428571176e-01,1.257258785714285398e+00,6.050832857142856014e-01
-4.939409999999999634e-01,1.273589499999999930e+00,5.992709999999999981e-01
-4.962023076923077758e-01,1.258128461538461806e+00,6.281014615384615807e-01
-4.929069999999999840e-01,1.272026000000000101e+00,6.342400000000000260e-01
-4.956427692307692201e-01,1.259185000000000221e+00,6.507843846153846812e-01
-4.959511875000000014e-01,9.094174374999999255e-01,6.759155000000001134e-01
-4.953162142857143180e-01,9.349551428571427625e-01,6.730074285714285898e-01
-4.935386363636364293e-01,9.083266363636363083e-01,6.968903636363636966e-01
-4.963003750000000713e-01,9.388966250000000402e-01,6.911285000000000345e-01
-4.963574285714286161e-01,9.653412857142855685e-01,6.744997142857143135e-01
-4.975166666666667181e-01,9.933593333333331499e-01,6.759233333333332094e-01
-4.945126250000000390e-01,9.648140000000000605e-01,6.956204999999998639e-01
-4.953343333333333209e-01,9.971537777777776945e-01,6.954237777777776408e-01
